Formula,Book,Line,Word Number,Word Count,Source,ID
χερσὶ στιβαρῇσιν,23,711,3,2,Il,47251
χερσὶ στιβαρῇσιν,4,506,4,2,Od,47252
οὐδὲ διὰ πρὸ,12,404,4,3,Il,47253
οὐδὲ διὰ πρὸ,13,607,1,3,Il,47254
οὐδὲ διὰ πρὸ,13,647,1,3,Il,47255
οὐδὲ διὰ πρὸ,21,164,6,3,Il,47256
κῦδος ἀρέσθαι,12,407,5,2,Il,47257
κῦδος ἀρέσθαι,16,88,1,2,Il,47258
κῦδος ἀρέσθαι,17,287,5,2,Il,47259
κῦδος ἀρέσθαι,17,419,5,2,Il,47260
κῦδος ἀρέσθαι,20,502,6,2,Il,47261
κῦδος ἀρέσθαι,21,543,5,2,Il,47262
κῦδος ἀρέσθαι,21,596,5,2,Il,47263
κῦδος ἀρέσθαι,22,253,4,2,Od,47264
δέ μοί ἐστι,12,410,1,3,Il,47265
δέ μοί ἐστι,17,252,1,3,Il,47266
δέ μοί ἐστι,20,356,1,3,Il,47267
δέ μοί ἐστι,24,397,3,3,Il,47268
περ ἐόντι,12,410,6,2,Il,47269
περ ἐόντι,19,80,4,2,Il,47270
περ ἐόντι,20,356,6,2,Il,47271
περ ἐόντι,24,53,2,2,Il,47272
περ ἐόντι,10,441,2,2,Od,47273
δέ τι,12,412,3,2,Il,47274
δέ τι,13,32,1,2,Il,47275
δέ τι,19,264,1,2,Il,47276
δέ τι,22,243,5,2,Il,47277
δέ τι,24,152,8,2,Il,47278
δέ τι,24,171,5,2,Il,47279
δέ τι,24,778,7,2,Il,47280
δέ τι,15,83,3,2,Od,47281
τι ἔργον,12,412,4,2,Il,47282
τι ἔργον,3,99,3,2,Od,47283
τι ἔργον,4,163,7,2,Od,47284
τι ἔργον,4,329,3,2,Od,47285
τι ἔργον,15,375,3,2,Od,47286
τι ἔργον,19,323,4,2,Od,47287
ὑποδείσαντες ὁμοκλὴν,12,413,5,2,Il,47288
ὑποδείσαντες ὁμοκλὴν,23,417,5,2,Il,47289
ὑποδείσαντες ὁμοκλὴν,23,446,5,2,Il,47290
ὑποδείσαντες ὁμοκλὴν,24,265,5,2,Il,47291
ἐν χερσὶν ἔχοντες,12,422,1,3,Il,47292
ἐν χερσὶν ἔχοντες,18,551,3,3,Il,47293
ἐν χερσὶν ἔχοντες,23,114,4,3,Il,47294
ἐν χερσὶν ἔχοντες,3,463,3,3,Od,47295
χρόα νηλέϊ χαλκῷ,12,427,3,3,Il,47296
χρόα νηλέϊ χαλκῷ,13,501,3,3,Il,47297
χρόα νηλέϊ χαλκῷ,13,553,3,3,Il,47298
χρόα νηλέϊ χαλκῷ,16,761,3,3,Il,47299
δὴ Ζεὺς,12,437,2,2,Il,47300
δὴ Ζεὺς,18,115,7,2,Il,47301
δὴ Ζεὺς,22,365,7,2,Il,47302
δὴ Ζεὺς,3,132,2,2,Od,47303
ὣς φάτ’,12,442,0,2,Il,47304
ὣς φάτ’,20,364,0,2,Il,47305
ὣς φάτ’,20,373,0,2,Il,47306
ὣς φάτ’,21,161,0,2,Il,47307
ὣς φάτ’,21,423,0,2,Il,47308
ὣς φάτ’,22,224,0,2,Il,47309
ὣς φάτ’,23,184,0,2,Il,47310
ὣς φάτ’,2,296,0,2,Od,47311
ὣς φάτ’,10,321,0,2,Od,47312
ὣς φάτ’,11,97,0,2,Od,47313
ὣς φάτ’,22,210,0,2,Od,47314
ὣς φάτ’,22,224,0,2,Od,47315
ὣς φάτ’,24,533,0,2,Od,47316
ὣς φάτ’,24,545,0,2,Od,47317
οὔ κε,12,447,3,2,Il,47318
οὔ κε,20,101,4,2,Il,47319
οὔ κε,1,236,2,2,Od,47320
οὔ κε,4,64,2,2,Od,47321
τόν οἱ,12,450,0,2,Il,47322
τόν οἱ,14,166,4,2,Il,47323
τόν οἱ,16,460,3,2,Il,47324
τόν οἱ,16,735,2,2,Il,47325
τόν οἱ,4,125,4,2,Od,47326
ὑπὸ ῥιπῆς,12,462,1,2,Il,47327
ὑπὸ ῥιπῆς,15,171,1,2,Il,47328
ὑπὸ ῥιπῆς,19,358,1,2,Il,47329
ὑπὸ ῥιπῆς,21,12,2,2,Il,47330
ὑπὸ ῥιπῆς,8,192,1,2,Od,47331
κέν τίς,12,465,3,2,Il,47332
κέν τίς,4,80,2,2,Od,47333
κέν τίς,9,351,2,2,Od,47334
κέν τίς,9,502,2,2,Od,47335
τίς μιν,12,465,4,2,Il,47336
τίς μιν,3,260,7,2,Od,47337
τίς μιν,4,712,3,2,Od,47338
τίς μιν,12,87,7,2,Od,47339
τίς μιν,17,268,3,2,Od,47340
Τρῶάς τε καὶ Ἕκτορα,13,1,3,4,Il,47341
Τρῶάς τε καὶ Ἕκτορα,13,129,1,4,Il,47342
Τρῶάς τε καὶ Ἕκτορα,15,42,1,4,Il,47343
Τρῶάς τε καὶ Ἕκτορα,16,654,1,4,Il,47344
τε καὶ Ἕκτορα,13,1,4,3,Il,47345
τε καὶ Ἕκτορα,13,129,2,3,Il,47346
τε καὶ Ἕκτορα,15,42,2,3,Il,47347
τε καὶ Ἕκτορα,16,536,4,3,Il,47348
τε καὶ Ἕκτορα,16,654,2,3,Il,47349
καὶ Ἕκτορα,13,1,5,2,Il,47350
καὶ Ἕκτορα,13,129,3,2,Il,47351
καὶ Ἕκτορα,15,42,3,2,Il,47352
καὶ Ἕκτορα,16,536,5,2,Il,47353
καὶ Ἕκτορα,16,654,3,2,Il,47354
καὶ Ἕκτορα,22,395,2,2,Il,47355
καὶ Ἕκτορα,23,24,2,2,Il,47356
ὃν κατὰ,13,8,6,2,Il,47357
ὃν κατὰ,23,769,3,2,Il,47358
ὃν κατὰ,1,4,6,2,Od,47359
ὃν κατὰ,5,444,5,2,Od,47360
ὃν κατὰ,13,90,7,2,Od,47361
ὃν κατὰ,20,59,4,2,Od,47362
ὃν κατὰ,23,345,4,2,Od,47363
καὶ νῆες,13,14,4,2,Il,47364
καὶ νῆες,20,60,5,2,Il,47365
καὶ νῆες,6,271,5,2,Od,47366
καὶ νῆες,17,288,2,2,Od,47367
ἔνθ’ ἄρ’,13,15,0,2,Il,47368
ἔνθ’ ἄρ’,15,730,0,2,Il,47369
ἔνθ’ ἄρ’,18,39,0,2,Il,47370
ἔνθ’ ἄρ’,23,125,6,2,Il,47371
ἔνθ’ ἄρ’,19,55,6,2,Od,47372
ἐξ ἁλὸς,13,15,3,2,Il,47373
ἐξ ἁλὸς,13,44,3,2,Il,47374
ἐξ ἁλὸς,20,14,3,2,Il,47375
ἐξ ἁλὸς,4,401,2,2,Od,47376
ἐξ ἁλὸς,4,448,1,2,Od,47377
ἐξ ἁλὸς,11,134,6,2,Od,47378
ἐξ ἁλὸς,23,281,6,2,Od,47379
ἐξ ἁλὸς,24,47,1,2,Od,47380
ἐξ ἁλὸς,24,55,1,2,Od,47381
ἐξ ὄρεος,13,17,1,2,Il,47382
ἐξ ὄρεος,17,743,1,2,Il,47383
ἐξ ὄρεος,24,663,1,2,Il,47384
ἐξ ὄρεος,15,175,1,2,Od,47385
ἐξ ὄρεος,19,538,1,2,Od,47386
ἔνθα δέ οἱ,13,21,1,3,Il,47387
ἔνθα δέ οἱ,14,215,1,3,Il,47388
ἔνθα δέ οἱ,16,225,0,3,Il,47389
ἔνθα δέ οἱ,7,122,0,3,Od,47390
ἔνθα δέ οἱ,8,363,2,3,Od,47391
ἔνθα δέ οἱ,21,9,1,3,Od,47392
κλυτὰ δώματα,13,21,4,2,Il,47393
κλυτὰ δώματα,24,719,3,2,Il,47394
κλυτὰ δώματα,10,60,3,2,Od,47395
κλυτὰ δώματα,10,112,3,2,Od,47396
κλυτὰ δώματα,24,304,5,2,Od,47397
πάντοθεν ἐκ,13,28,0,2,Il,47398
πάντοθεν ἐκ,16,110,0,2,Il,47399
πάντοθεν ἐκ,23,112,0,2,Il,47400
πάντοθεν ἐκ,23,689,0,2,Il,47401
δὲ θάλασσα,13,29,1,2,Il,47402
δὲ θάλασσα,14,391,1,2,Il,47403
δὲ θάλασσα,5,413,1,2,Od,47404
δὲ θάλασσα,9,484,1,2,Od,47405
δὲ θάλασσα,9,541,1,2,Od,47406
τὸν ἐς,13,31,0,2,Il,47407
τὸν ἐς,1,210,2,2,Od,47408
τὸν ἐς,4,255,2,2,Od,47409
τὸν ἐς,14,327,0,2,Od,47410
τὸν ἐς,19,296,0,2,Od,47411
παρ’ αὐτόθι,13,42,3,2,Il,47412
παρ’ αὐτόθι,20,140,4,2,Il,47413
παρ’ αὐτόθι,23,147,2,2,Il,47414
παρ’ αὐτόθι,23,640,4,2,Il,47415
Ποσειδάων γαιήοχος,13,43,1,2,Il,47416
Ποσειδάων γαιήοχος,20,34,1,2,Il,47417
Ποσειδάων γαιήοχος,1,68,1,2,Od,47418
Ποσειδάων γαιήοχος,8,322,1,2,Od,47419
γαιήοχος ἐννοσίγαιος,13,43,2,2,Il,47420
γαιήοχος ἐννοσίγαιος,13,59,3,2,Il,47421
γαιήοχος ἐννοσίγαιος,13,677,3,2,Il,47422
γαιήοχος ἐννοσίγαιος,15,222,4,2,Il,47423
γαιήοχος ἐννοσίγαιος,11,241,3,2,Od,47424
δέμας καὶ,13,45,2,2,Il,47425
δέμας καὶ,17,555,2,2,Il,47426
δέμας καὶ,22,227,2,2,Il,47427
δέμας καὶ,24,376,4,2,Il,47428
δέμας καὶ,5,213,2,2,Od,47429
δέμας καὶ,14,177,3,2,Od,47430
καὶ ἀτειρέα,13,45,3,2,Il,47431
καὶ ἀτειρέα,17,555,3,2,Il,47432
καὶ ἀτειρέα,22,227,3,2,Il,47433
καὶ ἀτειρέα,13,368,4,2,Od,47434
τῇ δὲ,13,52,0,2,Il,47435
τῇ δὲ,24,667,0,2,Il,47436
τῇ δὲ,5,199,0,2,Od,47437
τῇ δὲ,7,61,0,2,Od,47438
τῇ δὲ,18,315,0,2,Od,47439
φλογὶ εἴκελος,13,53,4,2,Il,47440
φλογὶ εἴκελος,17,88,2,2,Il,47441
φλογὶ εἴκελος,18,154,4,2,Il,47442
φλογὶ εἴκελος,20,423,3,2,Il,47443
ὣς ἀπὸ,13,65,0,2,Il,47444
ὣς ἀπὸ,13,137,3,2,Il,47445
ὣς ἀπὸ,13,591,0,2,Il,47446
ὣς ἀπὸ,17,113,0,2,Il,47447
ὣς ἀπὸ,17,665,0,2,Il,47448
νῶϊ θεῶν,13,68,3,2,Il,47449
νῶϊ θεῶν,14,332,4,2,Il,47450
νῶϊ θεῶν,21,289,3,2,Il,47451
νῶϊ θεῶν,21,443,1,2,Il,47452
θεῶν οἳ Ὄλυμπον ἔχουσι,13,68,4,4,Il,47453
θεῶν οἳ Ὄλυμπον ἔχουσι,24,427,3,4,Il,47454
θεῶν οἳ Ὄλυμπον ἔχουσι,6,240,3,4,Od,47455
θεῶν οἳ Ὄλυμπον ἔχουσι,8,331,3,4,Od,47456
ἐμοὶ αὐτῷ,13,73,1,2,Il,47457
ἐμοὶ αὐτῷ,16,12,5,2,Il,47458
ἐμοὶ αὐτῷ,3,49,4,2,Od,47459
ἐμοὶ αὐτῷ,4,177,3,2,Od,47460
ἐμοὶ αὐτῷ,9,421,6,2,Od,47461
ἐμοὶ αὐτῷ,23,253,4,2,Od,47462
θυμὸς ἐνὶ στήθεσσι φίλοισι,13,73,3,4,Il,47463
θυμὸς ἐνὶ στήθεσσι φίλοισι,11,566,3,4,Od,47464
θυμὸς ἐνὶ στήθεσσι φίλοισι,20,9,2,4,Od,47465
θυμὸς ἐνὶ στήθεσσι φίλοισι,20,217,3,4,Od,47466
ἐνὶ στήθεσσι φίλοισι,13,73,4,3,Il,47467
ἐνὶ στήθεσσι φίλοισι,11,566,4,3,Od,47468
ἐνὶ στήθεσσι φίλοισι,20,9,3,3,Od,47469
ἐνὶ στήθεσσι φίλοισι,20,217,4,3,Od,47470
στήθεσσι φίλοισι,13,73,5,2,Il,47471
στήθεσσι φίλοισι,11,566,5,2,Od,47472
στήθεσσι φίλοισι,20,9,4,2,Od,47473
στήθεσσι φίλοισι,20,217,5,2,Od,47474
ὑπ’ ὀφρύσι,13,88,3,2,Il,47475
ὑπ’ ὀφρύσι,4,153,5,2,Od,47476
ὑπ’ ὀφρύσι,8,86,3,2,Od,47477
ὑπ’ ὀφρύσι,8,531,3,2,Od,47478
ὑπ’ ὀφρύσι,16,219,4,2,Od,47479
Μηριόνην τε,13,93,0,2,Il,47480
Μηριόνην τε,13,479,0,2,Il,47481
Μηριόνην τε,15,302,1,2,Il,47482
Μηριόνην τε,19,239,5,2,Il,47483
ἐποτρύνων ἔπεα πτερόεντα προσηύδα,13,94,2,4,Il,47484
ἐποτρύνων ἔπεα πτερόεντα προσηύδα,13,480,2,4,Il,47485
ἐποτρύνων ἔπεα πτερόεντα προσηύδα,17,219,2,4,Il,47486
ἐποτρύνων ἔπεα πτερόεντα προσηύδα,15,208,2,4,Od,47487
νῦν δὴ,13,98,0,2,Il,47488
νῦν δὴ,16,538,1,2,Il,47489
νῦν δὴ,22,216,0,2,Il,47490
νῦν δὴ,24,641,0,2,Il,47491
νῦν δὴ,3,69,0,2,Od,47492
νῦν δὴ,11,160,1,2,Od,47493
νῦν δὴ,24,260,2,2,Od,47494
ὢ πόποι ἦ μέγα θαῦμα τόδ’ ὀφθαλμοῖσιν,13,99,0,7,Il,47495
ὢ πόποι ἦ μέγα θαῦμα τόδ’ ὀφθαλμοῖσιν,15,286,0,7,Il,47496
ὢ πόποι ἦ μέγα θαῦμα τόδ’ ὀφθαλμοῖσιν,20,344,0,7,Il,47497
ὢ πόποι ἦ μέγα θαῦμα τόδ’ ὀφθαλμοῖσιν,21,54,0,7,Il,47498
πόποι ἦ μέγα θαῦμα τόδ’ ὀφθαλμοῖσιν ὁρῶμαι,13,99,1,7,Il,47499
πόποι ἦ μέγα θαῦμα τόδ’ ὀφθαλμοῖσιν ὁρῶμαι,15,286,1,7,Il,47500
πόποι ἦ μέγα θαῦμα τόδ’ ὀφθαλμοῖσιν ὁρῶμαι,20,344,1,7,Il,47501
πόποι ἦ μέγα θαῦμα τόδ’ ὀφθαλμοῖσιν ὁρῶμαι,21,54,1,7,Il,47502
ἦ μέγα θαῦμα τόδ’ ὀφθαλμοῖσιν ὁρῶμαι,13,99,2,6,Il,47503
ἦ μέγα θαῦμα τόδ’ ὀφθαλμοῖσιν ὁρῶμαι,15,286,2,6,Il,47504
ἦ μέγα θαῦμα τόδ’ ὀφθαλμοῖσιν ὁρῶμαι,20,344,2,6,Il,47505
ἦ μέγα θαῦμα τόδ’ ὀφθαλμοῖσιν ὁρῶμαι,21,54,2,6,Il,47506
ἦ μέγα θαῦμα τόδ’ ὀφθαλμοῖσιν ὁρῶμαι,19,36,2,6,Od,47507
μέγα θαῦμα τόδ’ ὀφθαλμοῖσιν ὁρῶμαι,13,99,3,5,Il,47508
μέγα θαῦμα τόδ’ ὀφθαλμοῖσιν ὁρῶμαι,15,286,3,5,Il,47509
μέγα θαῦμα τόδ’ ὀφθαλμοῖσιν ὁρῶμαι,20,344,3,5,Il,47510
μέγα θαῦμα τόδ’ ὀφθαλμοῖσιν ὁρῶμαι,21,54,3,5,Il,47511
μέγα θαῦμα τόδ’ ὀφθαλμοῖσιν ὁρῶμαι,19,36,3,5,Od,47512
θαῦμα τόδ’ ὀφθαλμοῖσιν ὁρῶμαι,13,99,4,4,Il,47513
θαῦμα τόδ’ ὀφθαλμοῖσιν ὁρῶμαι,15,286,4,4,Il,47514
θαῦμα τόδ’ ὀφθαλμοῖσιν ὁρῶμαι,20,344,4,4,Il,47515
θαῦμα τόδ’ ὀφθαλμοῖσιν ὁρῶμαι,21,54,4,4,Il,47516
θαῦμα τόδ’ ὀφθαλμοῖσιν ὁρῶμαι,19,36,4,4,Od,47517
τόδ’ ὀφθαλμοῖσιν ὁρῶμαι,13,99,5,3,Il,47518
τόδ’ ὀφθαλμοῖσιν ὁρῶμαι,15,286,5,3,Il,47519
τόδ’ ὀφθαλμοῖσιν ὁρῶμαι,20,344,5,3,Il,47520
τόδ’ ὀφθαλμοῖσιν ὁρῶμαι,21,54,5,3,Il,47521
τόδ’ ὀφθαλμοῖσιν ὁρῶμαι,19,36,5,3,Od,47522
ὀφθαλμοῖσιν ὁρῶμαι,13,99,6,2,Il,47523
ὀφθαλμοῖσιν ὁρῶμαι,15,286,6,2,Il,47524
ὀφθαλμοῖσιν ὁρῶμαι,20,344,6,2,Il,47525
ὀφθαλμοῖσιν ὁρῶμαι,21,54,6,2,Il,47526
ὀφθαλμοῖσιν ὁρῶμαι,22,169,0,2,Il,47527
ὀφθαλμοῖσιν ὁρῶμαι,19,36,6,2,Od,47528
οὔ πως ἔστι,13,114,1,3,Il,47529
οὔ πως ἔστι,19,225,1,3,Il,47530
οὔ πως ἔστι,2,130,1,3,Od,47531
οὔ πως ἔστι,5,103,2,3,Od,47532
οὔ πως ἔστι,5,137,2,3,Od,47533
οὔ πως ἔστι,5,413,4,3,Od,47534
οὔ πως ἔστι,9,411,1,3,Od,47535
οὔ πως ἔστι,11,158,4,3,Od,47536
οὔ πως ἔστι,18,52,2,3,Od,47537
πως ἔστι,13,114,2,2,Il,47538
πως ἔστι,19,225,2,2,Il,47539
πως ἔστι,2,130,2,2,Od,47540
πως ἔστι,5,103,3,2,Od,47541
πως ἔστι,5,137,3,2,Od,47542
πως ἔστι,5,413,5,2,Od,47543
πως ἔστι,9,411,2,2,Od,47544
πως ἔστι,11,158,5,2,Od,47545
πως ἔστι,18,52,3,2,Od,47546
τοι φρένες,13,115,4,2,Il,47547
τοι φρένες,24,201,4,2,Il,47548
τοι φρένες,18,215,2,2,Od,47549
τοι φρένες,18,220,1,2,Od,47550
τοι φρένες,21,288,4,2,Od,47551
γὰρ μέγα,13,122,4,2,Il,47552
γὰρ μέγα,15,400,3,2,Il,47553
γὰρ μέγα,19,150,3,2,Il,47554
γὰρ μέγα,2,163,1,2,Od,47555
γὰρ μέγα,3,227,1,2,Od,47556
γὰρ μέγα,3,261,3,2,Od,47557
γὰρ μέγα,5,402,1,2,Od,47558
γὰρ μέγα,10,171,4,2,Od,47559
γὰρ μέγα,10,180,3,2,Od,47560
γὰρ μέγα,21,74,1,2,Od,47561
μέγα νεῖκος,13,122,5,2,Il,47562
μέγα νεῖκος,15,400,4,2,Il,47563
μέγα νεῖκος,17,384,4,2,Il,47564
μέγα νεῖκος,16,98,4,2,Od,47565
μέγα νεῖκος,16,116,4,2,Od,47566
μέγα νεῖκος,18,264,1,2,Od,47567
ἀολλέες ἦρχε,13,136,3,2,Il,47568
ἀολλέες ἦρχε,15,306,3,2,Il,47569
ἀολλέες ἦρχε,17,262,3,2,Il,47570
ἀολλέες ἦρχε,23,12,4,2,Il,47571
ἦρχε ἄρ’ Ἕκτωρ,13,136,4,3,Il,47572
ἦρχε ἄρ’ Ἕκτωρ,15,306,4,3,Il,47573
ἦρχε ἄρ’ Ἕκτωρ,17,107,5,3,Il,47574
ἦρχε ἄρ’ Ἕκτωρ,17,262,4,3,Il,47575
ἄρ’ Ἕκτωρ,13,136,5,2,Il,47576
ἄρ’ Ἕκτωρ,15,306,5,2,Il,47577
ἄρ’ Ἕκτωρ,17,107,6,2,Il,47578
ἄρ’ Ἕκτωρ,17,262,5,2,Il,47579
ξίφεσίν τε καὶ ἔγχεσιν,13,147,1,4,Il,47580
ξίφεσίν τε καὶ ἔγχεσιν,14,26,1,4,Il,47581
ξίφεσίν τε καὶ ἔγχεσιν,15,278,1,4,Il,47582
ξίφεσίν τε καὶ ἔγχεσιν,16,637,1,4,Il,47583
ξίφεσίν τε καὶ ἔγχεσιν,17,731,1,4,Il,47584
ξίφεσίν τε καὶ ἔγχεσιν,24,527,2,4,Od,47585
τε καὶ ἔγχεσιν,13,147,2,3,Il,47586
τε καὶ ἔγχεσιν,14,26,2,3,Il,47587
τε καὶ ἔγχεσιν,15,278,2,3,Il,47588
τε καὶ ἔγχεσιν,16,637,2,3,Il,47589
τε καὶ ἔγχεσιν,17,731,2,3,Il,47590
τε καὶ ἔγχεσιν,4,211,3,3,Od,47591
τε καὶ ἔγχεσιν,24,527,3,3,Od,47592
καὶ ἔγχεσιν,13,147,3,2,Il,47593
καὶ ἔγχεσιν,14,26,3,2,Il,47594
καὶ ἔγχεσιν,15,278,3,2,Il,47595
καὶ ἔγχεσιν,15,712,3,2,Il,47596
καὶ ἔγχεσιν,16,637,3,2,Il,47597
καὶ ἔγχεσιν,17,731,3,2,Il,47598
καὶ ἔγχεσιν,18,231,3,2,Il,47599
καὶ ἔγχεσιν,4,211,4,2,Od,47600
καὶ ἔγχεσιν,16,474,3,2,Od,47601
καὶ ἔγχεσιν,24,527,4,2,Od,47602
ἔγχεσιν ἀμφιγύοισιν,13,147,4,2,Il,47603
ἔγχεσιν ἀμφιγύοισιν,15,278,4,2,Il,47604
ἔγχεσιν ἀμφιγύοισιν,16,637,4,2,Il,47605
ἔγχεσιν ἀμφιγύοισιν,17,731,4,2,Il,47606
δολιχὸν δόρυ,13,162,3,2,Il,47607
δολιχὸν δόρυ,15,474,3,2,Il,47608
δολιχὸν δόρυ,17,607,3,2,Il,47609
δολιχὸν δόρυ,19,448,2,2,Od,47610
ἀκόντισε δουρὶ φαεινῷ ἀλλ’ ὃ μὲν ἄντα,13,183,2,7,Il,47611
ἀκόντισε δουρὶ φαεινῷ ἀλλ’ ὃ μὲν ἄντα,13,403,3,7,Il,47612
ἀκόντισε δουρὶ φαεινῷ ἀλλ’ ὃ μὲν ἄντα,17,304,3,7,Il,47613
ἀκόντισε δουρὶ φαεινῷ ἀλλ’ ὃ μὲν ἄντα,17,525,2,7,Il,47614
δουρὶ φαεινῷ ἀλλ’ ὃ μὲν ἄντα ἰδὼν,13,183,3,7,Il,47615
δουρὶ φαεινῷ ἀλλ’ ὃ μὲν ἄντα ἰδὼν,13,403,4,7,Il,47616
δουρὶ φαεινῷ ἀλλ’ ὃ μὲν ἄντα ἰδὼν,17,304,4,7,Il,47617
δουρὶ φαεινῷ ἀλλ’ ὃ μὲν ἄντα ἰδὼν,17,525,3,7,Il,47618
φαεινῷ ἀλλ’ ὃ μὲν ἄντα ἰδὼν ἠλεύατο,13,183,4,7,Il,47619
φαεινῷ ἀλλ’ ὃ μὲν ἄντα ἰδὼν ἠλεύατο,13,403,5,7,Il,47620
φαεινῷ ἀλλ’ ὃ μὲν ἄντα ἰδὼν ἠλεύατο,17,304,5,7,Il,47621
φαεινῷ ἀλλ’ ὃ μὲν ἄντα ἰδὼν ἠλεύατο,17,525,4,7,Il,47622
ἀλλ’ ὃ μὲν ἄντα ἰδὼν ἠλεύατο χάλκεον,13,184,0,7,Il,47623
ἀλλ’ ὃ μὲν ἄντα ἰδὼν ἠλεύατο χάλκεον,13,404,0,7,Il,47624
ἀλλ’ ὃ μὲν ἄντα ἰδὼν ἠλεύατο χάλκεον,13,503,0,7,Il,47625
ἀλλ’ ὃ μὲν ἄντα ἰδὼν ἠλεύατο χάλκεον,16,610,0,7,Il,47626
ἀλλ’ ὃ μὲν ἄντα ἰδὼν ἠλεύατο χάλκεον,17,305,0,7,Il,47627
ἀλλ’ ὃ μὲν ἄντα ἰδὼν ἠλεύατο χάλκεον,17,526,0,7,Il,47628
ὃ μὲν ἄντα ἰδὼν ἠλεύατο χάλκεον ἔγχος,13,184,1,7,Il,47629
ὃ μὲν ἄντα ἰδὼν ἠλεύατο χάλκεον ἔγχος,13,404,1,7,Il,47630
ὃ μὲν ἄντα ἰδὼν ἠλεύατο χάλκεον ἔγχος,13,503,1,7,Il,47631
ὃ μὲν ἄντα ἰδὼν ἠλεύατο χάλκεον ἔγχος,16,610,1,7,Il,47632
ὃ μὲν ἄντα ἰδὼν ἠλεύατο χάλκεον ἔγχος,17,305,1,7,Il,47633
ὃ μὲν ἄντα ἰδὼν ἠλεύατο χάλκεον ἔγχος,17,526,1,7,Il,47634
μὲν ἄντα ἰδὼν ἠλεύατο χάλκεον ἔγχος,13,184,2,6,Il,47635
μὲν ἄντα ἰδὼν ἠλεύατο χάλκεον ἔγχος,13,404,2,6,Il,47636
μὲν ἄντα ἰδὼν ἠλεύατο χάλκεον ἔγχος,13,503,2,6,Il,47637
μὲν ἄντα ἰδὼν ἠλεύατο χάλκεον ἔγχος,16,610,2,6,Il,47638
μὲν ἄντα ἰδὼν ἠλεύατο χάλκεον ἔγχος,17,305,2,6,Il,47639
μὲν ἄντα ἰδὼν ἠλεύατο χάλκεον ἔγχος,17,526,2,6,Il,47640
μὲν ἄντα ἰδὼν ἠλεύατο,13,184,2,4,Il,47641
μὲν ἄντα ἰδὼν ἠλεύατο,13,404,2,4,Il,47642
μὲν ἄντα ἰδὼν ἠλεύατο,13,503,2,4,Il,47643
μὲν ἄντα ἰδὼν ἠλεύατο,16,610,2,4,Il,47644
μὲν ἄντα ἰδὼν ἠλεύατο,17,305,2,4,Il,47645
μὲν ἄντα ἰδὼν ἠλεύατο,17,526,2,4,Il,47646
μὲν ἄντα ἰδὼν ἠλεύατο,22,274,2,4,Il,47647
ἄντα ἰδὼν ἠλεύατο χάλκεον ἔγχος,13,184,3,5,Il,47648
ἄντα ἰδὼν ἠλεύατο χάλκεον ἔγχος,13,404,3,5,Il,47649
ἄντα ἰδὼν ἠλεύατο χάλκεον ἔγχος,13,503,3,5,Il,47650
ἄντα ἰδὼν ἠλεύατο χάλκεον ἔγχος,16,610,3,5,Il,47651
ἄντα ἰδὼν ἠλεύατο χάλκεον ἔγχος,17,305,3,5,Il,47652
ἄντα ἰδὼν ἠλεύατο χάλκεον ἔγχος,17,526,3,5,Il,47653
ἄντα ἰδὼν ἠλεύατο,13,184,3,3,Il,47654
ἄντα ἰδὼν ἠλεύατο,13,404,3,3,Il,47655
ἄντα ἰδὼν ἠλεύατο,13,503,3,3,Il,47656
ἄντα ἰδὼν ἠλεύατο,16,610,3,3,Il,47657
ἄντα ἰδὼν ἠλεύατο,17,305,3,3,Il,47658
ἄντα ἰδὼν ἠλεύατο,17,526,3,3,Il,47659
ἄντα ἰδὼν ἠλεύατο,22,274,3,3,Il,47660
ἰδὼν ἠλεύατο χάλκεον ἔγχος,13,184,4,4,Il,47661
ἰδὼν ἠλεύατο χάλκεον ἔγχος,13,404,4,4,Il,47662
ἰδὼν ἠλεύατο χάλκεον ἔγχος,13,503,4,4,Il,47663
ἰδὼν ἠλεύατο χάλκεον ἔγχος,16,610,4,4,Il,47664
ἰδὼν ἠλεύατο χάλκεον ἔγχος,17,305,4,4,Il,47665
ἰδὼν ἠλεύατο χάλκεον ἔγχος,17,526,4,4,Il,47666
ἰδὼν ἠλεύατο,13,184,4,2,Il,47667
ἰδὼν ἠλεύατο,13,404,4,2,Il,47668
ἰδὼν ἠλεύατο,13,503,4,2,Il,47669
ἰδὼν ἠλεύατο,16,610,4,2,Il,47670
ἰδὼν ἠλεύατο,17,305,4,2,Il,47671
ἰδὼν ἠλεύατο,17,526,4,2,Il,47672
ἰδὼν ἠλεύατο,22,274,4,2,Il,47673
ἠλεύατο χάλκεον ἔγχος,13,184,5,3,Il,47674
ἠλεύατο χάλκεον ἔγχος,13,404,5,3,Il,47675
ἠλεύατο χάλκεον ἔγχος,13,503,5,3,Il,47676
ἠλεύατο χάλκεον ἔγχος,16,610,5,3,Il,47677
ἠλεύατο χάλκεον ἔγχος,17,305,5,3,Il,47678
ἠλεύατο χάλκεον ἔγχος,17,526,5,3,Il,47679
δουρί δούπησεν δὲ πεσών,13,186,6,4,Il,47680
δουρί δούπησεν δὲ πεσών,13,441,6,4,Il,47681
δουρί δούπησεν δὲ πεσών,15,420,7,4,Il,47682
δουρί δούπησεν δὲ πεσών,15,523,7,4,Il,47683
οὔ πῃ,13,191,2,2,Il,47684
οὔ πῃ,17,643,1,2,Il,47685
